treated_user_id,control_user_id,hit_month_id,hit_month_index,distance,matching_rule,treated_first_active_bucket,control_first_active_bucket,treated_ask_bin,control_ask_bin
20133562,1376574,2024-02,649,34.05638900034985,first_active_bucket+relaxed_ask_bin,late,late,zero,one
20655982,1563488,2024-02,649,34.05186559409028,first_active_bucket+relaxed_ask_bin,late,late,zero,one
21250310,1752780,2024-02,649,34.047342191310285,first_active_bucket+relaxed_ask_bin,late,late,zero,one
21691755,1757994,2024-02,649,34.04281879201146,first_active_bucket+relaxed_ask_bin,late,late,zero,one
22865276,1792454,2024-02,649,34.038295396195366,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23066888,1939576,2024-02,649,34.033772003863604,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23105989,1949690,2024-02,649,34.029248615017764,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23278069,2283249,2024-02,649,34.02472522965939,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23303131,2348058,2024-02,649,34.02020184779011,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23339863,2352855,2024-02,649,34.0156784694115,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23360545,2380459,2024-02,649,34.011155094525115,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23364368,2421086,2024-02,649,34.0066317231326,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23399381,2613803,2024-02,649,34.0021083552355,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23446263,2720096,2024-02,649,33.99758499083542,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23466103,2829785,2024-02,649,33.993061629933955,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23469146,2975559,2024-02,649,33.9885382725327,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23471734,3010969,2024-02,649,33.98401491863322,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23473344,3080534,2024-02,649,33.979491568237144,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23505185,3285115,2024-02,649,33.97496822134604,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23179037,250540,2024-03,650,26.579517589509408,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23558574,784044,2024-03,650,26.57799059967512,first_active_bucket+relaxed_ask_bin,late,late,zero,one
9707286,427869,2024-03,650,4.508335182595201,first_active_bucket+relaxed_ask_bin,early,early,zero,one
7179546,125212,2024-03,650,0.0,first_active_bucket+ask_bin,early,early,low,low
3079439,55934,2024-03,650,0.0,first_active_bucket+ask_bin,early,early,one,one
3358488,50385,2024-03,650,0.0,first_active_bucket+ask_bin,early,early,low,low
11152653,252464,2024-03,650,4.508271716731545,first_active_bucket+relaxed_ask_bin,early,early,zero,one
20245597,2499281,2024-03,650,8.73285560601868,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
2610933,84274,2024-03,650,4.5080761094620705,first_active_bucket+relaxed_ask_bin,early,early,zero,one
11970261,93910,2024-03,650,8.732670887210704,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
5226914,347484,2024-03,650,4.507880503671028,first_active_bucket+relaxed_ask_bin,early,early,zero,one
14843433,953553,2024-03,650,0.0,first_active_bucket+ask_bin,mid,mid,one,one
15131149,17343,2024-03,650,4.507684899358724,first_active_bucket+relaxed_ask_bin,early,early,zero,one
20101773,4120264,2024-03,650,0.0,first_active_bucket+ask_bin,mid,mid,low,low
13679932,964267,2024-03,650,4.507489296525467,first_active_bucket+relaxed_ask_bin,early,early,zero,one
20922279,409461,2024-03,650,0.0,first_active_bucket+ask_bin,mid,mid,one,one
7217896,231821,2024-03,650,4.507293695171562,first_active_bucket+relaxed_ask_bin,early,early,zero,one
10884421,967459,2024-03,650,4.507098095297314,first_active_bucket+relaxed_ask_bin,early,early,zero,one
13328625,425895,2024-03,650,8.732293911321982,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
15079605,630971,2024-03,650,4.50690249690303,first_active_bucket+relaxed_ask_bin,early,early,zero,one
18829515,161349,2024-03,650,0.0,first_active_bucket+ask_bin,mid,mid,one,one
20081119,67439,2024-03,650,0.0,first_active_bucket+ask_bin,mid,mid,one,one
1846233,3281605,2024-03,650,0.0,first_active_bucket+ask_bin,early,early,one,one
13965953,784657,2024-03,650,26.57646365542112,first_active_bucket+relaxed_ask_bin,late,late,zero,one
15176148,92678,2024-03,650,8.731739718795207,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20081990,138776,2024-03,650,0.0,first_active_bucket+ask_bin,mid,mid,one,one
23560861,800457,2024-03,650,26.574936756767343,first_active_bucket+relaxed_ask_bin,late,late,zero,one
2514157,1005409,2024-03,650,4.506511304555586,first_active_bucket+relaxed_ask_bin,early,early,zero,one
3055616,934757,2024-03,650,26.57340990373374,first_active_bucket+relaxed_ask_bin,late,late,zero,one
10133153,714077,2024-03,650,4.506315710603035,first_active_bucket+relaxed_ask_bin,early,early,zero,one
11819688,19816,2024-03,650,8.731370258210186,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
13896155,1085068,2024-03,650,4.506120118131676,first_active_bucket+relaxed_ask_bin,early,early,zero,one
14021621,1429402,2024-03,650,4.505924527141818,first_active_bucket+relaxed_ask_bin,early,early,zero,one
16293403,1010609,2024-03,650,8.73118552824758,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
17904771,367878,2024-03,650,8.731000798504942,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
19152192,9157,2024-03,650,0.0,first_active_bucket+ask_bin,mid,mid,one,one
22281117,1034974,2024-03,650,8.730631339679618,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22358086,45139,2024-03,650,8.730446610596974,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22721008,29347,2024-03,650,0.0,first_active_bucket+ask_bin,mid,mid,one,one
23889476,951739,2024-03,650,26.571883096340283,first_active_bucket+relaxed_ask_bin,late,late,zero,one
678342,1108754,2024-03,650,26.570356334606934,first_active_bucket+relaxed_ask_bin,late,late,zero,one
902657,1200463,2024-03,650,26.56882961855369,first_active_bucket+relaxed_ask_bin,late,late,zero,one
3710796,1324666,2024-03,650,26.567302948200535,first_active_bucket+relaxed_ask_bin,late,late,zero,one
8048474,1440839,2024-03,650,26.565776323567487,first_active_bucket+relaxed_ask_bin,late,late,zero,one
8197781,1576208,2024-03,650,26.564249744674555,first_active_bucket+relaxed_ask_bin,late,late,zero,one
9044921,1582755,2024-03,650,26.562723211541794,first_active_bucket+relaxed_ask_bin,late,late,zero,one
9235983,1730405,2024-03,650,26.561196724189227,first_active_bucket+relaxed_ask_bin,late,late,zero,one
10946295,1753899,2024-03,650,26.559670282636908,first_active_bucket+relaxed_ask_bin,late,late,zero,one
11145365,1760654,2024-03,650,26.558143886904926,first_active_bucket+relaxed_ask_bin,late,late,zero,one
11831892,1955162,2024-03,650,26.556617537013345,first_active_bucket+relaxed_ask_bin,late,late,zero,one
13468072,1959449,2024-03,650,26.55509123298225,first_active_bucket+relaxed_ask_bin,late,late,zero,one
15692570,1981550,2024-03,650,26.55356497483176,first_active_bucket+relaxed_ask_bin,late,late,zero,one
19251499,2090974,2024-03,650,26.552038762581986,first_active_bucket+relaxed_ask_bin,late,late,zero,one
19345425,2363629,2024-03,650,26.550512596253057,first_active_bucket+relaxed_ask_bin,late,late,zero,one
19475950,2376651,2024-03,650,26.548986475865107,first_active_bucket+relaxed_ask_bin,late,late,zero,one
19819834,2384982,2024-03,650,26.547460401438283,first_active_bucket+relaxed_ask_bin,late,late,zero,one
20150344,2440388,2024-03,650,26.545934372992736,first_active_bucket+relaxed_ask_bin,late,late,zero,one
21673545,2443551,2024-03,650,26.544408390548664,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23161515,2460464,2024-03,650,26.54288245412625,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23455418,2645812,2024-03,650,26.54135656374568,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23514609,2819793,2024-03,650,26.539830719427176,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23518492,2864117,2024-03,650,26.538304921190942,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23530910,2896180,2024-03,650,26.53677916905723,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23542898,2896638,2024-03,650,26.535253463046267,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23549944,2921234,2024-03,650,26.533727803178326,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23572836,3130677,2024-03,650,26.532202189473672,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23626531,3148663,2024-03,650,26.530676621952587,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23646223,3239860,2024-03,650,26.52915110063536,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23789171,3281924,2024-03,650,26.5276256255423,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23789465,3281975,2024-03,650,26.526100196693715,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23850258,3316291,2024-03,650,26.524574814109947,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23856178,3548429,2024-03,650,26.523049477811334,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23185305,42126,2024-04,651,0.0,first_active_bucket+ask_bin,late,late,one,one
18986948,307050,2024-04,651,8.283799779729563,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
16115413,1289350,2024-04,651,4.578024107425896,first_active_bucket+relaxed_ask_bin,early,early,zero,one
24323380,24108,2024-04,651,20.295939118505448,first_active_bucket+relaxed_ask_bin,late,late,zero,one
651174,4281353,2024-04,651,0.6792360206405346,first_active_bucket+ask_bin,early,early,high,high
14045537,2188011,2024-04,651,0.0,first_active_bucket+ask_bin,early,early,low,low
14824108,52917,2024-04,651,0.0,first_active_bucket+ask_bin,early,early,one,one
17123424,2040365,2024-04,651,4.586716371927655,first_active_bucket+relaxed_ask_bin,early,early,zero,one
15649154,393153,2024-04,651,0.0,first_active_bucket+ask_bin,early,early,one,one
1497418,129437,2024-04,651,4.586301624274576,first_active_bucket+relaxed_ask_bin,early,early,zero,one
4531757,338825,2024-04,651,0.0,first_active_bucket+ask_bin,early,early,one,one
11824828,231821,2024-04,651,4.585886883166882,first_active_bucket+relaxed_ask_bin,early,early,zero,one
16171914,964267,2024-04,651,4.585679515068436,first_active_bucket+relaxed_ask_bin,early,early,zero,one
8414283,520556,2024-04,651,0.0,first_active_bucket+ask_bin,early,early,low,low
8428634,3894764,2024-04,651,8.283583625855464,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
2351983,543770,2024-04,651,0.0,first_active_bucket+ask_bin,mid,mid,one,one
16180682,588868,2024-04,651,4.585364874658494,first_active_bucket+relaxed_ask_bin,early,early,zero,one
8781465,343215,2024-04,651,4.585157489451817,first_active_bucket+relaxed_ask_bin,early,early,zero,one
23271650,22937907,2024-04,651,0.0,first_active_bucket+ask_bin,late,late,low,low
7206791,351758,2024-04,651,4.584950105882707,first_active_bucket+relaxed_ask_bin,early,early,zero,one
14400278,379572,2024-04,651,4.584742723951513,first_active_bucket+relaxed_ask_bin,early,early,zero,one
18940844,22331901,2024-04,651,0.0,first_active_bucket+ask_bin,mid,mid,low,low
15298406,157303,2024-04,651,0.0,first_active_bucket+ask_bin,late,late,low,low
1309503,31667,2024-04,651,4.584535343658597,first_active_bucket+relaxed_ask_bin,early,early,zero,one
5374161,45139,2024-04,651,8.283324472311078,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
14157064,1005409,2024-04,651,4.584327965004306,first_active_bucket+relaxed_ask_bin,early,early,zero,one
17443993,52070,2024-04,651,0.0,first_active_bucket+ask_bin,late,late,one,one
19466409,68862,2024-04,651,20.31227160260893,first_active_bucket+relaxed_ask_bin,late,late,zero,one
22774866,117870,2024-04,651,20.311458283116345,first_active_bucket+relaxed_ask_bin,late,late,zero,one
22863153,9157,2024-04,651,0.0,first_active_bucket+ask_bin,mid,mid,one,one
24211637,535359,2024-04,651,20.310644981640316,first_active_bucket+relaxed_ask_bin,late,late,zero,one
3805728,805779,2024-04,651,20.309831698187498,first_active_bucket+relaxed_ask_bin,late,late,zero,one
4618639,869981,2024-04,651,20.309018432764574,first_active_bucket+relaxed_ask_bin,late,late,zero,one
6735815,947909,2024-04,651,20.30820518537824,first_active_bucket+relaxed_ask_bin,late,late,zero,one
7016582,1010877,2024-04,651,20.30739195603514,first_active_bucket+relaxed_ask_bin,late,late,zero,one
7903456,1018826,2024-04,651,20.306578744741977,first_active_bucket+relaxed_ask_bin,late,late,zero,one
8110147,1095723,2024-04,651,20.30576555150543,first_active_bucket+relaxed_ask_bin,late,late,zero,one
9909570,1136300,2024-04,651,20.304952376332174,first_active_bucket+relaxed_ask_bin,late,late,zero,one
9959665,1271892,2024-04,651,20.304139219228936,first_active_bucket+relaxed_ask_bin,late,late,zero,one
15250700,1439597,2024-04,651,20.303326080202364,first_active_bucket+relaxed_ask_bin,late,late,zero,one
15623459,1479663,2024-04,651,20.3025129592592,first_active_bucket+relaxed_ask_bin,late,late,zero,one
17063944,1709768,2024-04,651,20.301699856406113,first_active_bucket+relaxed_ask_bin,late,late,zero,one
17871383,1758580,2024-04,651,20.30088677164983,first_active_bucket+relaxed_ask_bin,late,late,zero,one
18860263,1766088,2024-04,651,20.300073704997047,first_active_bucket+relaxed_ask_bin,late,late,zero,one
19621264,1921497,2024-04,651,20.29926065645449,first_active_bucket+relaxed_ask_bin,late,late,zero,one
21320440,1926283,2024-04,651,20.298447626028857,first_active_bucket+relaxed_ask_bin,late,late,zero,one
21450509,2338792,2024-04,651,20.29763461372687,first_active_bucket+relaxed_ask_bin,late,late,zero,one
22146810,2395443,2024-04,651,20.296821619555264,first_active_bucket+relaxed_ask_bin,late,late,zero,one
22962917,2438340,2024-04,651,20.29600864352075,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23178717,2847731,2024-04,651,20.295195685630066,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23307601,2905726,2024-04,651,20.29438274588994,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23489658,3083406,2024-04,651,20.293569824307106,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23497135,3115093,2024-04,651,20.292756920888305,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23943052,3115860,2024-04,651,20.291944035640274,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23964968,3148945,2024-04,651,20.291131168569763,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24039195,3169248,2024-04,651,20.290318319683525,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24147842,3198951,2024-04,651,20.289505488988297,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24154819,3556622,2024-04,651,20.28869267649086,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24216614,3577939,2024-04,651,20.287879882197952,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24384876,3600767,2024-04,651,20.287067106116346,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24481956,3637982,2024-04,651,20.286254348252786,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24486811,3732118,2024-04,651,20.28544160861408,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24526675,3753107,2024-04,651,20.28462888720697,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24546808,3770417,2024-04,651,20.283816184038233,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24570942,3776290,2024-04,651,20.283003499114677,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24578215,3859500,2024-04,651,20.282190832443046,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24669241,3859772,2024-04,651,20.28137818403015,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24727285,3917007,2024-04,651,20.280565553882763,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24746946,3952030,2024-04,651,20.279752942007693,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24750197,3959289,2024-04,651,20.278940348411727,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24810784,4107537,2024-04,651,20.27812777310168,first_active_bucket+relaxed_ask_bin,late,late,zero,one
9345653,85931,2024-05,652,17.57190698413404,first_active_bucket+relaxed_ask_bin,late,late,zero,one
13918724,1290451,2024-05,652,7.787374686042118,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
5561472,20954,2024-05,652,0.0,first_active_bucket+ask_bin,early,early,one,one
125673,48956,2024-05,652,0.0,first_active_bucket+ask_bin,early,early,low,low
11441069,252464,2024-05,652,4.561614978254522,first_active_bucket+relaxed_ask_bin,early,early,zero,one
19323944,87240,2024-05,652,7.787109567368284,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
14552563,448810,2024-05,652,4.561394973863192,first_active_bucket+relaxed_ask_bin,early,early,zero,one
16673695,964267,2024-05,652,4.561174971195494,first_active_bucket+relaxed_ask_bin,early,early,zero,one
20492195,37758,2024-05,652,0.0,first_active_bucket+ask_bin,mid,mid,one,one
22963183,234146,2024-05,652,17.57135834783313,first_active_bucket+relaxed_ask_bin,late,late,zero,one
14837707,988061,2024-05,652,4.560954970251823,first_active_bucket+relaxed_ask_bin,early,early,zero,one
19767336,104910,2024-05,652,0.0,first_active_bucket+ask_bin,mid,mid,one,one
5475845,338825,2024-05,652,4.560734971032564,first_active_bucket+relaxed_ask_bin,early,early,zero,one
7204691,106906,2024-05,652,0.0,first_active_bucket+ask_bin,early,early,one,one
8040928,54873,2024-05,652,4.560294977768865,first_active_bucket+relaxed_ask_bin,early,early,zero,one
11432290,231821,2024-05,652,4.560074983725206,first_active_bucket+relaxed_ask_bin,early,early,zero,one
12012461,588868,2024-05,652,0.0,first_active_bucket+ask_bin,early,early,one,one
12267517,885770,2024-05,652,7.786314215136528,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
18507301,826235,2024-05,652,7.786049098989486,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
22100839,264755,2024-05,652,17.570809720263263,first_active_bucket+relaxed_ask_bin,late,late,zero,one
12590073,379572,2024-05,652,4.559635000816235,first_active_bucket+relaxed_ask_bin,early,early,zero,one
5089662,540665,2024-05,652,4.559415011951704,first_active_bucket+relaxed_ask_bin,early,early,zero,one
8870968,351771,2024-05,652,7.7857839834743645,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
9166942,276168,2024-05,652,17.570261101427267,first_active_bucket+relaxed_ask_bin,late,late,zero,one
11755817,1073784,2024-05,652,7.785518868591249,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
